"","Committee_Id","Committee_Name","Link_Image","Committee_Election_State","Committee_Election_District","Report_Type","Receipt_Date","Coverage_Start_Date","Coverage_End_Date","Quarterly_Contribution","Semi_Annual_Contribution"
"748","C00140715","HOYER FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990361042+0","MD",NA,"QUARTERLY SEMI-ANNUAL (YE)","12-MAR-10","01-OCT-09","31-DEC-09",0,19000
"749","C00081356","KEEP NICK RAHALL IN CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930390474+0","WV",3,"QUARTERLY YEAR END / SEMI-ANN","08-MAR-10","01-JUL-09","31-DEC-09",18500,18500
"750","C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990352284+0","ND",0,"QUARTERLY YEAR END / SEMI-ANN","05-MAR-10","01-JUL-09","31-DEC-09",17500,17500
"751","C00338954","CROWLEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930387036+0","NY",7,"QUARTERLY SEMI-ANNUAL (YE)","03-MAR-10","01-OCT-09","31-DEC-09",0,23000
"752","C00226928","PALLONE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990347396+0","",6,"","01-MAR-10","01-JUL-09","31-DEC-09",21500,21500
"753","C00156612","LEVIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930366089+0","MI",12,"QUARTERLY SEMI-ANNUAL (YE)","26-FEB-10","01-OCT-09","31-DEC-09",0,19650
"754","C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10990346809+0","CA",32,"QUARTERLY SEMI-ANNUAL (YE)","26-FEB-10","01-OCT-09","31-DEC-09",0,24009
"755","C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930364969+0","MA",4,"QUARTERLY SEMI-ANNUAL (YE)","25-FEB-10","01-OCT-09","31-DEC-09",0,68800
"756","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020170699+0","",NA,"FEBRUARY MONTHLY","19-FEB-10","01-JAN-10","31-JAN-10",114000,NA
"757","C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990325150+0","DC",NA,"FEBRUARY MONTHLY","19-FEB-10","01-JAN-10","31-JAN-10",264700,NA
"758","C00325357","PIONEER POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990239452+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-JUL-09","31-DEC-09",0,0
"759","C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930299486+0","MI",14,"QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-OCT-09","31-DEC-09",45200,74800
"760","C00196774","THE MARKEY COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930302696+0","MA",7,"QUARTERLY YEAR END / SEMI-ANN","31-JAN-10","01-OCT-09","31-DEC-09",18000,18000
"761","C00370650","FRIENDS OF JEB HENSARLING","http://docquery.fec.gov/cgi-bin/fecimg/?_10990244918+0","TX",5,"QUARTERLY SEMI-ANNUAL (YE)","31-JAN-10","","31-DEC-09",NA,117750
"762","C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_10990241404+0","NY",5,"QUARTERLY SEMI-ANNUAL (YE)","31-JAN-10","01-OCT-09","31-DEC-09",0,NA
"763","C00366179","LEADERSHIP IN THE NEW CENTURY (LINCPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990245864+0","AR",NA,"QUARTERLY SEMI-ANNUAL (YE)","31-JAN-10","01-JUL-09","31-DEC-09",0,NA
"764","C00013128","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930272259+0","CA",30,"QUARTERLY MID-YEAR / SEMI-ANN","30-JAN-10","01-JUL-09","31-DEC-09",65000,130000
"765","C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930268787+0","NY",15,"QUARTERLY YEAR END / SEMI-ANN","30-JAN-10","01-OCT-09","31-DEC-09",63900,63900
"766","C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020110006+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","30-JAN-10","01-OCT-09","31-DEC-09",0,NA
"767","C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020123152+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","30-JAN-10","01-OCT-09","31-DEC-09",17638,NA
"768","C00279315","FRIENDS OF BARBARA BOXER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020101362+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",16800,40250
"769","C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_10020093525+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",178450,281600
"770","C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020100816+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",27000,56050
"771","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020050429+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",NA,301750
"772","C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990192509+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09",0,70000
"773","C00336644","AMERICAN SUCCESS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990199869+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09",0,0
"774","C00285098","BIG TENT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990202227+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09",0,0
"775","C00453332","OUR FUTURE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930235734+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09",0,0
"776","C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990203539+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09",42500,42500
"777","C00384636","DEMINT FOR SENATE COMMITTEE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020033790+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",36100,36100
"778","C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_10020052598+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",110000,223950
"779","C00349217","CARPER FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020052070+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",21100,21100
"780","C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020041403+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-JUL-09","31-DEC-09",0,333550
"781","C00431056","BOB CASEY FOR SENATE INC","http://docquery.fec.gov/cgi-bin/fecimg/?_10020051805+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",21200,30600
"782","C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_10020112708+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","29-JAN-10","01-OCT-09","31-DEC-09",4800,96524
"783","C00255463","FRIENDS OF BLANCHE LINCOLN","http://docquery.fec.gov/cgi-bin/fecimg/?_10020073819+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-OCT-09","31-DEC-09",95600,100100
"784","C00458398","BENNET FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_10020063707+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-OCT-09","31-DEC-09",100600,162808
"785","C00390674","FREEDOM FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_10930194047+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-JUL-09","31-DEC-09",0,0
"786","C00376038","HELP AMERICA'S LEADERS POLITICAL ACTION COMMITTEE (HALPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990177884+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","28-JAN-10","01-JUL-09","31-DEC-09",0,0
"787","C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930181722+0","DC",NA,"MONTHLY SEMI-ANNUAL (YE)","28-JAN-10","01-DEC-09","31-DEC-09",0,898150
"788","C00409888","COBURN FOR SENATE 2010","http://docquery.fec.gov/cgi-bin/fecimg/?_10020081728+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","27-JAN-10","01-OCT-09","31-DEC-09",50000,50000
"789","C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_10930165585+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","27-JAN-10","01-JUL-09","31-DEC-09",61750,61750
"790","C00385534","LEGPAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10990144076+0","",NA,"QUARTERLY SEMI-ANNUAL (YE)","26-JAN-10","","31-DEC-09",0,20000
"791","C00460345","NO RETREAT POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10930109148+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09",0,0
"792","C00384701","EVERY REPUBLICAN IS CRUCIAL (ERICPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10930107539+0","VA",NA,"QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09",16800,16800
"793","C00382036","DEMOCRACY BELIEVERS POLITICAL ACTION COMMITTEE (DB PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_10990144505+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09",0,0
"794","C00366781","BUCKEYE LIBERTY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_10930109587+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","26-JAN-10","01-JUL-09","31-DEC-09",0,0
"795","C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_10020061886+0","",NA,"QUARTERLY YEAR END / SEMI-ANN","25-JAN-10","01-OCT-09","31-DEC-09",42000,67900
"796","C00435099","BILL FOSTER FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_10990126176+0","IL",14,"PRE-PRIMARY","21-JAN-10","01-OCT-09","13-JAN-10",38400,NA
"797","C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29935582224+0","",NA,"DECEMBER MONTHLY","18-DEC-09","01-NOV-09","30-NOV-09",36000,0
"798","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444413+0","",NA,"MAY MONTHLY","04-DEC-09","01-APR-09","30-APR-09",134300,NA
"799","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444417+0","",NA,"JULY MONTHLY / SEMI-ANNUAL","04-DEC-09","01-JUN-09","30-JUN-09",198950,787700
"800","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444424+0","",NA,"OCTOBER MONTHLY","04-DEC-09","01-SEP-09","30-SEP-09",226550,NA
"801","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020444409+0","",NA,"JUNE MONTHLY","04-DEC-09","01-MAY-09","31-MAY-09",66500,NA
"802","C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29935372268+0","DC",NA,"OCTOBER MONTHLY","20-OCT-09","01-SEP-09","30-SEP-09",774650,NA
"803","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020422431+0","",NA,"OCTOBER MONTHLY","20-OCT-09","01-SEP-09","30-SEP-09",152300,NA
"804","C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992969222+0","NY",15,"OCTOBER QUARTERLY","16-OCT-09","01-JUL-09","30-SEP-09",124889,NA
"805","C00465492","SESTAK FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020420001+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",16438,NA
"806","C00344473","STABENOW FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020414095+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",27050,0
"807","C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020413335+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",81550,NA
"808","C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_29020351209+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",100200,NA
"809","C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934915539+0","MI",14,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",29600,NA
"810","C00156612","LEVIN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934915872+0","MI",12,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",19650,NA
"811","C00081356","KEEP NICK RAHALL IN CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992928699+0","WV",3,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",18500,0
"812","C00266619","EARL POMEROY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992935841+0","ND",0,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",17500,NA
"813","C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992942606+0","MA",4,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",68800,NA
"814","C00165241","COMMITTEE TO ELECT GARY L. ACKERMAN, INC.","http://docquery.fec.gov/cgi-bin/fecimg/?_29934900344+0","NY",5,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",0,NA
"815","C00370650","FRIENDS OF JEB HENSARLING","http://docquery.fec.gov/cgi-bin/fecimg/?_29934904532+0","TX",5,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",117750,0
"816","C00338954","CROWLEY FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934907013+0","NY",7,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",23000,NA
"817","C00226928","PALLONE FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992951635+0","",6,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",21500,NA
"818","C00458125","JUDY CHU FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992954527+0","CA",32,"OCTOBER QUARTERLY","15-OCT-09","04-AUG-09","30-SEP-09",22104,22809
"819","C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020362220+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",0,NA
"820","C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020390001+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",91724,0
"821","C00279315","FRIENDS OF BARBARA BOXER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020383672+0","",NA,"OCTOBER QUARTERLY","15-OCT-09","01-JUL-09","30-SEP-09",23450,NA
"822","C00330142","LARSON FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934876186+0","",NA,"OCTOBER QUARTERLY","14-OCT-09","01-JUL-09","30-SEP-09",58750,NA
"823","C00458398","BENNET FOR COLORADO","http://docquery.fec.gov/cgi-bin/fecimg/?_29020382015+0","",NA,"OCTOBER QUARTERLY","14-OCT-09","01-JUL-09","30-SEP-09",52608,0
"824","C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_29020430006+0","",NA,"OCTOBER QUARTERLY","13-OCT-09","01-JUL-09","30-SEP-09",23900,NA
"825","C00432732","DAN 10","http://docquery.fec.gov/cgi-bin/fecimg/?_29020430001+0","",NA,"OCTOBER QUARTERLY","13-OCT-09","01-JUL-09","30-SEP-09",23900,NA
"826","C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030151700+0","",NA,"AUGUST MONTHLY","18-AUG-09","01-JUL-09","31-JUL-09",0,NA
"827","C00095059","L.A. P.A.C.","http://docquery.fec.gov/cgi-bin/fecimg/?_29934439025+0","CA",NA,"","12-AUG-09","01-JAN-09","30-JUN-09",21500,21500
"828","C00027466","NATIONAL REPUBLICAN SENATORIAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020303634+0","",NA,"QUARTERLY MID-YEAR / SEMI-ANN","31-JUL-09","19-MAR-09","30-JUN-09",0,408500
"829","C00336644","AMERICAN SUCCESS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934387611+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","31-JUL-09","01-JAN-09","30-JUN-09",0,0
"830","C00075820","NATIONAL REPUBLICAN CONGRESSIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992557353+0","",NA,"QUARTERLY MID-YEAR / SEMI-ANN","31-JUL-09","19-MAR-09","30-JUN-09",0,299600
"831","C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934394361+0","",NA,"QUARTERLY MID-YEAR / SEMI-ANN","31-JUL-09","19-MAR-09","30-JUN-09",137500,137500
"832","C00376038","HELP AMERICA'S LEADERS POLITICAL ACTION COMMITTEE (HALPAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29992536538+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","30-JUL-09","01-JAN-09","30-JUN-09",0,0
"833","C00269407","FUTURE LEADERS POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992519130+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","29-JUL-09","01-JAN-09","30-JUN-09",0,0
"834","C00366781","BUCKEYE LIBERTY PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29934361081+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","29-JUL-09","01-JAN-09","30-JUN-09",0,0
"835","C00390674","FREEDOM FUND","http://docquery.fec.gov/cgi-bin/fecimg/?_29992519241+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","29-JUL-09","01-JAN-09","30-JUN-09",0,0
"836","C00453332","OUR FUTURE POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934359080+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","28-JUL-09","01-JAN-09","30-JUN-09",0,0
"837","C00285098","BIG TENT PAC","http://docquery.fec.gov/cgi-bin/fecimg/?_29992517432+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","28-JUL-09","01-JAN-09","30-JUN-09",0,0
"838","C00382036","DEMOCRACY BELIEVERS POLITICAL ACTION COMMITTEE (DB PAC)","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509085+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","27-JUL-09","01-JAN-09","30-JUN-09",0,0
"839","C00460345","NO RETREAT POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992511940+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","27-JUL-09","01-JAN-09","30-JUN-09",0,0
"840","C00387670","RICH POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992509226+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","27-JUL-09","01-JAN-09","30-JUN-09",0,0
"841","C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992506311+0","MA",4,"JULY QUARTERLY / SEMI-ANNUAL","24-JUL-09","01-APR-09","30-JUN-09",87225,133575
"842","C00000935","DEMOCRATIC CONGRESSIONAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992496591+0","DC",NA,"JULY MONTHLY / SEMI-ANNUAL","20-JUL-09","01-JUN-09","30-JUN-09",40850,325550
"843","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020282673+0","",NA,"JULY MONTHLY / SEMI-ANNUAL","20-JUL-09","01-JUN-09","30-JUN-09",198950,731800
"844","C00417519","PROGRESSIVE VICTORY FUND POLITICAL ACTION COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29030130341+0","",NA,"JULY MONTHLY / SEMI-ANNUAL","20-JUL-09","01-JUN-09","30-JUN-09",0,NA
"845","C00042366","DEMOCRATIC SENATORIAL CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020282680+0","",NA,"MAY MONTHLY","20-JUL-09","01-APR-09","30-APR-09",149300,NA
"846","C00013128","CONGRESSMAN WAXMAN CAMPAIGN COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934305061+0","CA",30,"JULY QUARTERLY / SEMI-ANNUAL","16-JUL-09","01-APR-09","30-JUN-09",148045,148045
"847","C00409797","CONYERS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29934271925+0","MI",14,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",45882.38,45882.38
"848","C00302422","RANGEL FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992451933+0","NY",15,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",88150,88150
"849","C00460766","CONWAY FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020263711+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",29100,29100
"850","C00279315","FRIENDS OF BARBARA BOXER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020262429+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",22500,22500
"851","C00411587","BEN CARDIN FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020221457+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",22500,22500
"852","C00264697","FRIENDS OF SHERROD BROWN","http://docquery.fec.gov/cgi-bin/fecimg/?_29020223909+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",17500,17500
"853","C00090357","LEWIS FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934270264+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-JAN-09","30-JUN-09",0,0
"854","C00272211","PETE KING FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992444743+0","NY",3,"QUARTERLY SEMI-ANNUAL (MY)","15-JUL-09","19-MAR-09","30-JUN-09",96350,96350
"855","C00366096","VAN HOLLEN FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992443433+0","MD",8,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",20425,20425
"856","C00003418","REPUBLICAN NATIONAL COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29934261425+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",107500,137500
"857","C00128868","BARNEY FRANK FOR CONGRESS COMMITTEE","http://docquery.fec.gov/cgi-bin/fecimg/?_29992439888+0","MA",4,"APRIL QUARTERLY","15-JUL-09","01-APR-09","30-JUN-09",87225,NA
"858","C00346312","FRIENDS OF SCHUMER","http://docquery.fec.gov/cgi-bin/fecimg/?_29020291777+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",128050,292075
"859","C00257642","PEOPLE FOR PATTY MURRAY U S SENATE CAMPAIGN","http://docquery.fec.gov/cgi-bin/fecimg/?_29020272340+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","19-MAR-09","30-JUN-09",115550,NA
"860","C00462135","CHARLIE CRIST FOR US SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020270001+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",189950,189950
"861","C00304758","FRIENDS OF ROY BLUNT","http://docquery.fec.gov/cgi-bin/fecimg/?_29020300001+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",20000,310534
"862","C00204370","FRIENDS FOR HARRY REID","http://docquery.fec.gov/cgi-bin/fecimg/?_29020240001+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","19-MAR-09","30-JUN-09",113950,113950
"863","C00413914","GILLIBRAND FOR SENATE","http://docquery.fec.gov/cgi-bin/fecimg/?_29020421936+0","",NA,"JULY QUARTERLY","15-JUL-09","01-APR-09","30-JUN-09",0,NA
"864","C00458646","KENDRICK MEEK FOR FLORIDA","http://docquery.fec.gov/cgi-bin/fecimg/?_29020233744+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",19000,19000
"865","C00349506","FRIENDS OF MARIA","http://docquery.fec.gov/cgi-bin/fecimg/?_29020302967+0","",NA,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",0,0
"866","C00240465","CHET EDWARDS FOR CONGRESS","http://docquery.fec.gov/cgi-bin/fecimg/?_29992454477+0","TX",17,"JULY QUARTERLY / SEMI-ANNUAL","15-JUL-09","01-APR-09","30-JUN-09",52400,52400
