"","FILER_ID","FILER_NAME","FILER_.ADDRESS","FILER_.CITY","FILER_.STATE","FILER_.ZIP","AMENDMENT_IND","BEG_CVG_DT","END_CVG_DT","PUBLIC_DISTRIBUTION_DT","TOTAL_DONATIONS_THIS_STMT","TOTAL_DISBURSEMENTS_THIS_STMT","BEGIN_IMAGE_NUM","END_IMAGE_NUM","RECEIPT_DT"
"893","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","22-OCT-08","23-OCT-08","22-OCT-08",0,96940,28992925367,28992925369,"23-OCT-08                                                                                                                                            "
"894","C30001317","NATIONAL FEDERATION OF INDEPENDENT BUSINESS","1201 F STREET NW","WASHINGTON","DC",20004,"N","22-OCT-08","01-NOV-08","22-OCT-08",0,60675,28039890586,28039890588,"23-OCT-08                                                                                                                                        "
"895","C30001325","TRUTH FROM AMERICAN WORKERS","3330 PINECROFT DRIVE","LOUISVILLE","KY",40219,"N","21-OCT-08","22-OCT-08","22-OCT-08",0,50000,28039893107,28039893112,"23-OCT-08                                                                                                                                                    "
"896","C30001374","REPUBLICAN JEWISH COALITION","50 F STREET NW SUITE 100","WASHINGTON","DC",20001,"N","23-OCT-08","24-OCT-08","24-OCT-08",97500,97500,28992924714,28992924717,"23-OCT-08                                                                                                                                            "
"897","C30000533","MAJORITY ACTION","PO BOX 76187","WASHINGTON","DC",20013,"N","21-OCT-08","23-OCT-08","22-OCT-08",NA,130500,28039890131,28039890135,"22-OCT-08                                                                                                                                                                        "
"898","C30000756","FREEDOM'S WATCH INC","401 9TH ST NW","WASHINGTON","DC",20004,"N","15-OCT-08","22-OCT-08","22-OCT-08",0,573820,28039890151,28039890156,"22-OCT-08                                                                                                                                                                  "
"899","C30000921","SUSAN B ANTHONY LIST INC","1800 NORTH KENT ST STE 1070","ARLINGTON","VA",22209,"N","16-OCT-08","21-OCT-08","21-OCT-08",0,22405,28992904113,28992904115,"22-OCT-08                                                                                                                                                 "
"900","C30001010","DEFENDERS OF WILDLIFE ACTION FUND","1130 17TH ST NW","WASHINGTON","DC",20036,"N","09-OCT-08","21-OCT-08","21-OCT-08",0,98983,28992879199,28992879215,"22-OCT-08                                                                                                                                                   "
"901","C30001093","VETS FOR FREEDOM INC","1200 ETON COURT NW SUITE 300","WASHINGTON","DC",20007,"N","17-OCT-08","21-OCT-08","21-OCT-08",0,461205,28039890144,28039890149,"22-OCT-08                                                                                                                                                  "
"902","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","21-OCT-08","22-OCT-08","21-OCT-08",0,466045,28992903667,28992903669,"22-OCT-08                                                                                                                                           "
"903","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","21-OCT-08","22-OCT-08","21-OCT-08",0,323445,28992903764,28992903766,"22-OCT-08                                                                                                                                           "
"904","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","21-OCT-08","22-OCT-08","21-OCT-08",0,438935,28992903785,28992903787,"22-OCT-08                                                                                                                                           "
"905","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","21-OCT-08","22-OCT-08","21-OCT-08",0,154251,28992903905,28992903907,"22-OCT-08                                                                                                                                           "
"906","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","21-OCT-08","22-OCT-08","21-OCT-08",0,1104591,28992903659,28992903661,"22-OCT-08                                                                                                                                          "
"907","C30001135","AMERICANS FOR JOB SECURITY","107 SOUTH WEST STREET PMB 551","ALEXANDRIA","VA",22314,"N","21-OCT-08","22-OCT-08","21-OCT-08",0,154772,28992903924,28992903926,"22-OCT-08                                                                                                                                           "
"908","C30001267","MAJORITY AMERICA POLITICAL ORG","PO BOX 22928","ALEXANDRIA","VA",22304,"N","09-OCT-08","21-OCT-08","22-OCT-08",120000,30500,28039890004,28039890007,"22-OCT-08                                                                                                                                                    "
"909","C30001309","AMERICAN MEDICAL ASSOCIATION","25 MASS AVENUE NW SUITE 600","WASHINGTON","DC",20001,"N","08-OCT-08","21-OCT-08","21-OCT-08",0,159000,28039890137,28039890142,"22-OCT-08                                                                                                                                           "
"910","C30001366","NATIONAL ASSOCIATION OF HOME BUILDERS","1201 15TH ST NW","WASHINGTON","DC",20005,"N","22-OCT-08","30-OCT-08","22-OCT-08",0,20000,28039890545,28039890547,"22-OCT-08                                                                                                                                               "
"911","C30001366","NATIONAL ASSOCIATION OF HOME BUILDERS","1201 15TH ST NW","WASHINGTON","DC",20005,"N","22-OCT-08","30-OCT-08","22-OCT-08",0,30000,28039890549,28039890551,"22-OCT-08                                                                                                                                               "
"912","C30001390","LATINOS FOR REFORM","PO BOX 26366","ALEXANDRIA","VA",22313,"N","16-OCT-08","22-OCT-08","22-OCT-08",23400,15700,28039890571,28039890576,"22-OCT-08                                                                                                                                                                 "
"913","C30000509","REPUBLICANS WHO CARE INDIVIDUAL FUND","1220 L STREET NW 100273","WASHINGTON","DC",20005,"N","17-OCT-08","21-OCT-08","21-OCT-08",210000,69000,28039882678,28039882685,"21-OCT-08                                                                                                                                   "
